invoice,custID,prodID,salesDate,amt,qty,discounted
45165,38,58,5/14/2006,119,47,0
45165,38,22,5/14/2006,282,151,0
45165,38,29,5/14/2006,233,50,0
45166,16,62,6/18/2006,114,113,0
45167,16,104,6/18/2005,381,141,0
45167,16,94,6/18/2005,395,126,0
45168,38,76,5/14/2005,355,182,0
45169,19,100,8/8/2010,168,179,0
45170,2,83,10/30/2006,180,195,0
45170,2,102,10/30/2006,382,134,0
45171,16,19,12/16/2005,282,91,0
45172,35,29,3/20/2008,315,69,0
45172,35,19,3/20/2008,229,61,0
45172,35,16,3/20/2008,358,45,0
45173,17,23,9/24/2005,199,41,0
45174,17,39,9/24/2006,263,51,0
45174,17,62,9/24/2006,376,94,0
45175,17,77,9/24/2007,336,103,0
45176,17,2,9/24/2008,198,111,0
45176,17,45,9/24/2008,381,147,0
45177,39,67,1/25/2007,238,118,0
45177,39,55,1/25/2007,372,189,0
45178,35,60,3/20/2006,138,10,0
45178,35,82,3/20/2006,199,16,0
45179,35,20,3/20/2007,281,123,0
45179,35,101,3/20/2007,162,197,0
45180,35,71,3/20/2005,123,157,0
45180,35,14,3/20/2005,389,128,0
45181,21,79,4/22/2009,219,194,0
45181,21,61,4/22/2009,336,71,0
45182,10,105,6/27/2008,174,199,0
45183,10,23,6/27/2006,176,176,0
45184,10,36,6/27/2005,123,15,0
45184,10,17,6/27/2005,301,195,0
45184,10,98,6/27/2005,288,71,0
45185,21,57,4/22/2005,263,18,0
45186,21,76,4/22/2006,117,40,0
45187,21,70,4/22/2007,252,65,0
45188,7,49,8/8/2006,130,83,0
45189,8,73,3/22/2009,298,93,0
45189,8,5,3/22/2009,134,58,0
45190,8,73,1/26/2008,308,52,0
45191,8,35,1/26/2007,385,123,0
45192,3,78,9/8/2007,397,167,0
45193,11,17,9/1/2010,232,109,0
45194,40,9,8/7/2010,301,10,0
45194,40,12,8/7/2010,327,34,0
45195,10,81,2/12/2009,237,42,0
45195,10,55,2/12/2009,145,116,0
45196,10,66,2/12/2008,141,55,0
45197,20,66,1/14/2009,337,74,0
45197,20,105,1/14/2009,205,190,0
45198,3,93,6/24/2005,385,103,0
45199,28,53,11/20/2008,297,178,0
45200,10,104,2/12/2007,151,62,0
45201,10,66,2/12/2006,179,70,0
45201,10,6,2/12/2006,399,63,0
45202,14,34,9/21/2005,132,102,0
45203,28,36,11/20/2007,224,83,0
45204,8,76,3/22/2008,283,147,0
45205,4,59,4/11/2007,152,109,0
45206,36,1,7/15/2006,224,28,0
45207,35,51,8/24/2008,359,56,0
45208,4,44,4/11/2008,126,63,0
45209,3,90,6/24/2006,219,195,0
45210,20,9,1/14/2005,149,125,0
45211,14,4,11/8/2006,161,70,0
45212,14,57,11/8/2007,149,143,0
45212,14,78,11/8/2007,236,44,0
45213,14,61,11/8/2005,224,71,0
45214,40,34,1/3/2007,372,43,0
45215,20,83,11/19/2006,196,62,0
45215,20,98,11/19/2006,232,114,0
45216,40,60,1/3/2009,166,65,0
45217,14,78,11/8/2008,320,132,0
45217,14,98,11/8/2008,209,32,0
45218,17,40,7/2/2010,383,97,0
45219,3,83,8/15/2010,244,96,0
45219,3,97,8/15/2010,339,187,0
45220,1,3,11/4/2008,330,143,0
45221,1,71,11/4/2005,338,69,0
45222,1,12,11/4/2006,210,27,0
45222,1,27,11/4/2006,336,51,0
45223,30,20,8/28/2005,383,89,0
45224,22,72,1/20/2010,165,31,0
45225,24,25,12/15/2006,106,110,0
45226,24,60,12/15/2007,242,112,0
45227,24,25,12/15/2005,286,173,0
45228,24,90,5/24/2008,110,157,0
45229,24,80,5/24/2009,187,90,0
45230,24,47,5/24/2006,379,114,0
45230,24,15,5/24/2006,100,133,0
45231,24,27,5/24/2007,135,81,0
45232,9,55,9/16/2010,154,43,0
45232,9,52,9/16/2010,123,134,0
45233,1,103,8/29/2010,254,39,0
45234,27,60,2/25/2009,363,136,0
45235,13,57,4/2/2009,300,68,0
45235,13,2,4/2/2009,387,88,0
45236,24,50,12/15/2009,133,104,0
45236,24,102,12/15/2009,281,153,0
45237,16,54,12/23/2008,120,191,0
45238,16,100,12/23/2009,364,187,0
45238,16,83,12/23/2009,184,142,0
45239,7,7,1/9/2005,323,140,0
45240,29,59,11/3/2009,141,95,0
45241,13,19,5/18/2006,150,152,0
45242,29,2,11/3/2005,141,72,0
45243,13,86,5/18/2008,310,128,0
45243,13,12,5/18/2008,276,175,0
45244,16,38,12/23/2005,138,25,0
45245,16,22,12/23/2007,337,165,0
45246,21,52,11/27/2009,216,95,0
45247,21,94,11/27/2007,115,176,0
45247,21,15,11/27/2007,216,36,0
45248,21,34,11/27/2005,317,78,0
45248,21,43,11/27/2005,264,128,0
45248,21,79,11/27/2005,327,41,0
45249,35,6,7/16/2010,327,90,0
45250,31,49,9/21/2009,230,29,0
45250,31,85,9/21/2009,276,197,0
45250,31,7,9/21/2009,146,38,0
45251,31,16,9/21/2008,381,90,0
45251,31,26,9/21/2008,379,189,0
45251,31,75,9/21/2008,103,158,0
45252,26,77,3/2/2008,288,123,0
45253,26,102,3/2/2009,288,79,0
45254,16,72,12/8/2006,202,121,0
45255,26,63,3/2/2006,228,174,0
45256,31,103,9/21/2006,153,48,0
45257,36,90,4/28/2006,185,44,0
45257,36,105,4/28/2006,228,86,0
45258,18,32,10/21/2008,283,118,0
45259,27,101,2/25/2007,202,76,0
45259,27,91,2/25/2007,319,81,0
45260,36,64,4/28/2008,290,170,0
45261,11,77,6/23/2009,272,136,0
45262,8,64,4/4/2007,212,93,0
45262,8,73,4/4/2007,186,125,0
45263,33,96,2/8/2005,178,126,0
45264,39,36,7/28/2006,318,24,0
45264,39,57,7/28/2006,218,164,0
45265,33,9,2/8/2006,374,69,0
45266,37,78,4/26/2010,151,34,0
45266,37,44,4/26/2010,386,180,0
45267,8,34,4/4/2009,117,145,0
45268,9,25,7/17/2006,400,79,0
45269,9,49,7/17/2005,281,20,0
45269,9,11,7/17/2005,346,107,0
45270,17,87,5/24/2008,156,158,0
45271,17,32,5/24/2009,265,148,0
45272,17,28,5/24/2005,388,89,0
45273,37,2,11/28/2009,154,103,0
45273,37,28,11/28/2009,196,11,0
45274,17,7,5/24/2007,399,190,0
45274,17,15,5/24/2007,119,160,0
45275,9,91,7/17/2008,135,127,0
45275,9,15,7/17/2008,141,196,0
45276,39,81,3/17/2005,218,187,0
45277,39,67,3/17/2006,349,115,0
45278,39,55,3/17/2007,237,123,0
45279,29,10,8/15/2010,385,182,0
45279,29,105,8/15/2010,325,17,0
45280,15,34,6/14/2006,145,12,0
45280,15,54,6/14/2006,292,133,0
45280,15,59,6/14/2006,150,67,0
45281,39,12,3/17/2008,399,48,0
45282,39,20,3/17/2009,243,124,0
45282,39,34,3/17/2009,162,92,0
45283,28,70,4/7/2005,170,112,0
45283,28,41,4/7/2005,338,15,0
45283,28,6,4/7/2005,225,38,0
45284,4,74,11/29/2009,271,153,0
45285,4,42,11/29/2008,290,141,0
45286,18,67,7/27/2010,259,186,0
45286,18,37,7/27/2010,399,18,0
45286,18,95,7/27/2010,368,65,0
45286,18,45,7/27/2010,264,120,0
45287,9,83,2/26/2009,173,126,0
45287,9,20,2/26/2009,328,164,0
45287,9,15,2/26/2009,214,125,0
45287,9,17,2/26/2009,255,82,0
45287,9,39,2/26/2009,191,188,0
45288,9,65,2/26/2005,154,163,0
45289,28,63,4/7/2007,174,54,0
45290,4,1,11/29/2005,330,112,0
45291,39,103,3/19/2010,200,122,0
45292,4,7,11/29/2007,142,199,0
45293,37,40,10/20/2008,284,156,0
45293,37,57,10/20/2008,295,147,0
45294,37,6,10/20/2009,378,18,0
45295,39,14,1/23/2009,272,145,0
45295,39,28,1/23/2009,299,167,0
45296,39,49,1/23/2008,318,55,0
45296,39,62,1/23/2008,363,152,0
45296,39,21,1/23/2008,367,40,0
45297,25,77,5/11/2006,228,175,0
45297,25,102,5/11/2006,291,29,0
45298,32,90,2/13/2010,188,178,0
45299,1,78,4/5/2005,261,61,0
45300,7,77,2/1/2006,160,78,0
45301,1,37,4/5/2008,285,18,0
45302,2,102,4/13/2009,152,48,0
45303,39,91,1/23/2007,254,120,0
45304,39,104,1/23/2006,336,51,0
45305,37,8,10/20/2006,343,48,0
45306,37,24,10/20/2007,148,15,0
45307,2,11,1/29/2010,356,104,0
45307,2,16,1/29/2010,241,25,0
45308,27,11,4/13/2006,176,154,0
45309,10,9,12/29/2006,228,193,0
45310,30,104,7/12/2006,138,55,0
45310,30,23,7/12/2006,220,165,0
45310,30,54,7/12/2006,115,91,0
45311,14,66,12/9/2007,364,62,0
45311,14,100,12/9/2007,177,97,0
45312,30,23,7/12/2005,380,82,0
45313,3,94,10/20/2010,298,16,0
45313,3,90,10/20/2010,244,61,0
45314,23,34,5/31/2006,121,70,0
45314,23,55,5/31/2006,296,124,0
45315,30,25,7/12/2008,312,11,0
45316,30,91,7/12/2009,186,149,0
45317,11,50,6/1/2005,309,83,0
45318,11,93,6/1/2006,375,35,0
45318,11,61,6/1/2006,172,151,0
45319,9,101,8/5/2006,325,169,0
45320,4,97,11/18/2007,275,46,0
45320,4,80,11/18/2007,327,190,0
45321,4,72,11/18/2006,399,148,0
45321,4,23,11/18/2006,315,194,0
45322,38,58,12/5/2005,250,56,0
45323,13,19,7/22/2010,176,181,0
45323,13,50,7/22/2010,170,112,0
45323,13,47,7/22/2010,137,174,0
45324,6,16,11/23/2009,220,112,0
45324,6,100,11/23/2009,224,182,0
45325,21,23,4/16/2007,351,170,0
45326,22,32,7/6/2007,212,36,0
45326,22,96,7/6/2007,195,30,0
45327,10,90,8/2/2007,340,33,0
45327,10,32,8/2/2007,135,80,0
45327,10,45,8/2/2007,336,26,0
45328,10,56,8/30/2007,191,123,0
45328,10,96,8/30/2007,106,58,0
45329,19,93,3/5/2010,150,83,0
45329,19,101,3/5/2010,178,137,0
45330,8,22,7/13/2010,143,47,0
45331,20,1,3/15/2007,229,46,0
45332,20,85,3/15/2008,282,137,0
45333,20,24,3/15/2009,298,74,0
45333,20,56,3/15/2009,324,182,0
45334,30,87,8/26/2010,212,15,0
45334,30,21,8/26/2010,339,58,0
45335,10,40,8/30/2009,338,161,0
45335,10,56,8/30/2009,316,39,0
45336,34,10,9/30/2005,201,87,0
45337,15,32,8/17/2009,324,116,0
45338,15,72,2/18/2007,322,127,0
45338,15,25,2/18/2007,263,108,0
45339,24,64,7/22/2010,371,180,0
45339,24,77,7/22/2010,103,169,0
45339,24,92,7/22/2010,320,24,0
45340,19,76,8/3/2010,252,106,0
45340,19,56,8/3/2010,317,11,0
45341,15,42,8/17/2007,349,20,0
45341,15,9,8/17/2007,211,52,0
45342,32,40,8/11/2007,290,37,0
45342,32,61,8/11/2007,148,183,0
45343,32,91,8/11/2005,243,117,0
45344,27,43,9/10/2005,304,163,0
45345,4,45,8/18/2007,394,191,0
45345,4,5,8/18/2007,268,117,0
45345,4,89,8/18/2007,180,124,0
45345,4,90,8/18/2007,138,14,0
45346,4,32,8/18/2006,355,28,0
45347,36,31,6/29/2007,206,140,0
45347,36,15,6/29/2007,310,44,0
45348,2,72,12/6/2007,216,35,0
45348,2,14,12/6/2007,119,191,0
45349,6,32,8/23/2009,394,70,0
45350,6,79,8/23/2008,311,91,0
45351,21,33,8/30/2007,273,178,0
45352,21,48,8/30/2006,257,155,0
45353,2,66,1/15/2009,263,139,0
45353,2,98,1/15/2009,186,185,0
45354,22,48,6/24/2007,390,197,0
45355,2,24,1/15/2007,165,143,0
45356,2,87,1/15/2006,328,48,0
45357,2,12,1/15/2005,106,65,0
45358,35,10,4/30/2007,162,165,0
45359,35,27,10/31/2009,179,54,0
45360,24,21,6/13/2010,315,79,0
45360,24,57,6/13/2010,208,121,0
45360,24,47,6/13/2010,315,18,0
45360,24,25,6/13/2010,384,40,0
45361,9,79,1/8/2006,125,121,0
45362,22,76,6/18/2006,154,27,0
45363,22,8,6/18/2007,185,91,0
45364,22,23,6/18/2008,298,69,0
45365,22,15,6/18/2009,314,100,0
45365,22,63,6/18/2009,226,63,0
45366,35,59,10/31/2005,340,104,0
45366,35,49,10/31/2005,124,97,0
45366,35,69,10/31/2005,154,159,0
45367,35,61,10/31/2006,150,87,0
45368,35,19,10/31/2007,164,133,0
45369,8,18,5/9/2008,212,113,0
45369,8,19,5/9/2008,298,140,0
45370,8,90,5/9/2009,137,187,0
45370,8,34,5/9/2009,175,64,0
45370,8,60,5/9/2009,397,71,0
45371,13,91,11/8/2005,361,114,0
45372,13,93,11/8/2009,115,102,0
45373,13,58,11/8/2008,175,140,0
45373,13,42,11/8/2008,338,174,0
45374,8,89,5/9/2006,224,32,0
45375,8,6,5/9/2007,127,118,0
45375,8,105,5/9/2007,152,159,0
45376,33,82,2/6/2007,134,151,0
45377,39,27,9/21/2009,354,127,0
45377,39,52,9/21/2009,178,90,0
45378,33,87,2/6/2005,321,13,0
45379,9,17,12/17/2007,274,44,0
45380,9,59,12/17/2009,144,51,0
45380,9,71,12/17/2009,280,99,0
45380,9,63,12/17/2009,374,128,0
45380,9,18,12/17/2009,130,198,0
45381,6,72,8/7/2008,201,139,0
45382,32,89,10/21/2006,294,121,0
45383,32,55,10/21/2007,111,125,0
45384,33,8,2/6/2009,241,187,0
45385,33,72,2/6/2008,273,100,0
45385,33,64,2/6/2008,301,94,0
45385,33,24,2/6/2008,324,148,0
45386,40,68,10/24/2006,294,37,0
45387,22,4,2/22/2007,331,79,0
45388,10,14,8/1/2010,385,105,0
45389,40,6,10/24/2005,294,171,0
45390,40,82,10/24/2008,270,21,0
45390,40,60,10/24/2008,232,44,0
45390,40,6,10/24/2008,270,98,0
45391,40,85,10/24/2009,142,175,0
45391,40,8,10/24/2009,101,31,0
45391,40,90,10/24/2009,346,137,0
45392,6,79,7/14/2008,184,82,0
45393,6,99,7/14/2009,188,112,0
45394,39,67,5/23/2005,351,43,0
45395,17,10,5/18/2008,130,69,0
45396,17,88,5/18/2005,311,18,0
45396,17,18,5/18/2005,162,58,0
45397,17,41,5/18/2007,100,13,0
45397,17,12,5/18/2007,104,142,0
45398,19,64,11/11/2009,176,131,0
45399,39,96,5/23/2009,154,48,0
45400,39,41,5/23/2008,379,86,0
45400,39,104,5/23/2008,294,100,0
45400,39,42,5/23/2008,225,84,0
45400,39,63,5/23/2008,349,75,0
45400,39,73,5/23/2008,215,18,0
45401,34,90,1/24/2006,104,158,0
45402,16,28,10/13/2009,372,56,0
45402,16,33,10/13/2009,200,46,0
45403,16,38,10/13/2008,163,82,0
45404,8,58,10/14/2010,282,137,0
45405,8,82,6/25/2005,261,28,0
45405,8,39,6/25/2005,210,13,0
45406,8,37,6/25/2007,316,73,0
45407,8,19,6/25/2006,295,11,0
45408,36,83,4/9/2005,300,66,0
45409,26,83,7/9/2008,293,109,0
45409,26,62,7/9/2008,392,13,0
45410,36,5,12/7/2006,285,140,0
45411,36,73,12/7/2007,383,161,0
45411,36,88,12/7/2007,343,177,0
45411,36,12,12/7/2007,294,142,0
45412,2,73,10/29/2010,313,53,0
45413,24,96,6/14/2006,201,127,0
45414,36,84,4/9/2009,151,102,0
45415,36,68,4/9/2008,214,157,0
45415,36,17,4/9/2008,237,123,0
45416,26,69,7/9/2006,319,83,0
45416,26,89,7/9/2006,385,112,0
45417,28,51,12/5/2009,199,68,0
45417,28,44,12/5/2009,221,49,0
45418,38,21,10/27/2005,155,40,0
45419,33,60,5/27/2009,153,168,0
45420,26,11,7/17/2005,127,173,0
45420,26,100,7/17/2005,332,18,0
45421,26,23,7/17/2006,232,154,0
45422,26,49,7/17/2008,346,146,0
45423,18,59,1/18/2007,234,34,0
45424,38,86,10/27/2008,315,36,0
45425,38,42,10/27/2009,121,10,0
45426,18,74,1/18/2008,326,17,0
45427,18,52,5/24/2009,201,154,0
45428,18,61,7/30/2008,313,114,0
45428,18,49,7/30/2008,145,166,0
45428,18,78,7/30/2008,162,23,0
45429,18,14,5/24/2007,243,105,0
45429,18,27,5/24/2007,111,191,0
45430,5,78,8/3/2007,350,155,0
45430,5,79,8/3/2007,266,121,0
45431,10,81,3/5/2007,191,146,0
45432,22,89,11/23/2007,108,54,0
45432,22,9,11/23/2007,164,134,0
45433,22,17,11/23/2005,260,83,0
45434,22,103,11/23/2009,179,180,0
45435,19,8,8/6/2008,109,61,0
45435,19,68,8/6/2008,155,165,0
45436,21,31,3/13/2006,349,27,0
45437,2,8,12/22/2009,230,103,0
45438,2,9,12/22/2008,144,46,0
45439,18,65,7/30/2005,276,60,0
45440,2,82,12/22/2007,200,84,0
45441,2,68,12/22/2006,131,65,0
45441,2,9,12/22/2006,264,115,0
45442,16,58,9/5/2006,387,179,0
45443,33,91,5/8/2010,220,109,0
45444,23,35,10/23/2009,213,147,0
45445,40,65,2/24/2010,365,198,0
45446,39,64,5/26/2009,234,144,0
45446,39,50,5/26/2009,101,193,0
45446,39,78,5/26/2009,213,165,0
45446,39,39,5/26/2009,400,123,0
45447,17,41,10/30/2009,250,31,0
45447,17,51,10/30/2009,288,19,0
45448,17,77,10/30/2008,302,196,0
45449,17,75,10/30/2005,153,98,0
45450,17,60,10/30/2007,260,37,0
45450,17,78,10/30/2007,338,82,0
45451,17,14,10/30/2006,114,111,0
45452,39,50,5/26/2006,363,164,1
45452,39,26,5/26/2006,381,131,1
45453,39,46,5/26/2007,381,102,1
45453,39,21,5/26/2007,214,188,1
45454,18,25,11/27/2007,233,19,1
45454,18,75,11/27/2007,233,94,1
45454,18,40,11/27/2007,381,136,1
45455,18,103,11/27/2006,348,64,1
45455,18,24,11/27/2006,269,114,1
45455,18,56,11/27/2006,152,34,1
45455,18,8,11/27/2006,207,101,1
45456,18,99,11/27/2005,209,24,1
45457,22,73,10/31/2005,379,58,1
45457,22,70,10/31/2005,364,131,1
45458,28,35,7/30/2009,343,83,1
45459,31,54,4/27/2005,309,161,1
45460,22,65,10/31/2008,299,61,1
45460,22,47,10/31/2008,328,129,1
45461,9,77,4/29/2007,232,40,1
45461,9,58,4/29/2007,380,118,
45461,9,10,4/29/2007,114,49,1
45462,1,69,10/22/2010,339,179,1
45462,1,63,10/22/2010,142,131,1
45463,18,11,11/27/2008,185,43,1
45464,7,52,8/5/2007,264,49,1
45465,8,55,8/2/2007,184,185,1
45466,8,83,11/12/2006,250,41,1
45467,34,50,12/25/2008,253,197,1
45468,34,4,12/25/2009,188,198,1
45468,34,18,12/25/2009,228,185,1
45469,25,50,5/16/2007,245,111,1
45469,25,3,5/16/2007,198,147,1
45469,25,86,5/16/2007,140,64,1
45470,25,89,5/16/2005,302,52,1
45471,8,30,3/21/2006,137,13,1
45471,8,33,3/21/2006,179,79,1
45472,25,92,5/16/2009,321,175,1
45472,25,73,5/16/2009,330,171,1
45472,25,103,5/16/2009,355,34,1
45473,34,25,12/25/2006,368,187,1
45473,34,66,12/25/2006,345,13,1
45473,34,41,12/25/2006,367,85,1
45474,34,6,12/25/2005,301,160,1
45474,34,10,12/25/2005,335,28,1
45475,8,63,8/27/2009,217,188,1
45476,8,56,9/5/2010,326,63,1
45477,39,65,9/6/2010,163,48,1
45477,39,46,9/6/2010,238,125,1
45477,39,51,9/6/2010,201,99,1
45478,5,32,7/11/2009,296,177,1
45479,28,12,1/16/2010,204,98,1
45480,24,69,1/13/2005,276,118,1
45481,5,60,2/20/2009,304,22,1
45482,24,60,1/13/2007,113,127,1
45483,34,21,3/24/2008,361,55,1
45484,27,79,11/6/2008,145,142,1
45485,27,101,11/6/2009,159,37,1
45485,27,83,11/6/2009,339,30,1
45486,34,84,3/24/2005,237,146,1
45486,34,56,3/24/2005,324,45,1
45487,27,36,11/6/2007,227,149,1
45488,34,11,3/24/2006,152,126,0
45488,34,1,3/24/2006,398,39,0
45489,5,24,2/20/2007,316,20,0
45490,5,79,2/20/2006,188,176,0
45490,5,80,2/20/2006,124,111,0
45491,7,64,8/9/2010,368,113,0
45492,6,63,7/13/2007,179,105,0
45493,18,56,10/10/2007,194,121,0
45494,8,62,4/8/2010,327,113,0
45495,23,41,3/24/2010,300,122,0
45496,10,88,5/15/2010,336,149,0
45496,10,57,5/15/2010,367,173,0
45497,26,94,3/9/2005,289,172,0
45497,26,30,3/9/2005,116,172,0
45497,26,12,3/9/2005,253,159,0
45498,20,73,2/17/2008,332,32,0
45499,26,20,3/9/2007,370,72,0
45500,26,16,3/9/2006,267,90,0
45501,5,8,7/29/2005,204,30,0
45501,5,36,7/29/2005,215,125,0
45501,5,80,7/29/2005,279,100,0
45501,5,42,7/29/2005,183,156,0
45502,5,81,7/29/2007,118,153,0
45503,5,89,7/29/2009,100,130,0
45504,5,39,7/29/2008,104,192,0
45505,39,52,4/22/2010,351,170,0
45505,39,2,4/22/2010,398,109,0
45506,26,80,3/9/2009,185,76,0
45506,26,105,3/9/2009,345,152,0
45507,26,46,3/9/2008,376,104,0
45507,26,74,3/9/2008,225,119,0
45507,26,49,3/9/2008,221,196,0
45507,26,32,3/9/2008,167,127,0
45508,1,4,6/19/2009,362,73,0
45508,1,36,6/19/2009,265,22,0
45508,1,25,6/19/2009,184,76,0
45508,1,60,6/19/2009,361,103,0
45509,1,21,6/19/2008,109,85,0
45509,1,52,6/19/2008,368,117,0
45510,17,52,2/18/2010,162,184,0
45510,17,16,2/18/2010,319,38,0
45510,17,17,2/18/2010,311,189,0
45511,21,93,8/7/2010,205,49,0
45511,21,88,8/7/2010,137,136,0
45512,36,46,5/4/2007,390,119,0
45512,36,62,5/4/2007,274,22,0
45512,36,75,5/4/2007,113,111,0
45513,5,24,5/8/2006,191,54,0
45513,5,95,5/8/2006,219,128,0
45513,5,39,5/8/2006,361,95,0
45513,5,21,5/8/2006,289,140,0
45514,1,4,6/19/2005,226,161,0
45514,1,12,6/19/2005,121,141,0
45515,10,7,1/18/2008,351,158,0
45515,10,16,1/18/2008,383,52,0
45515,10,9,1/18/2008,219,33,0
45515,10,89,1/18/2008,205,107,0
45516,7,23,7/15/2007,154,30,0
45516,7,24,7/15/2007,205,127,0
45516,7,16,7/15/2007,126,120,0
45517,3,37,9/8/2009,248,73,0
45518,34,65,8/13/2010,310,84,0
45518,34,11,8/13/2010,313,103,0
45519,37,82,11/3/2005,380,80,0
45520,37,15,11/3/2008,288,192,0
45520,37,42,11/3/2008,209,120,0
45520,37,17,11/3/2008,267,180,0
45520,37,33,11/3/2008,222,84,0
45521,27,60,6/25/2008,208,39,0
45522,38,13,6/13/2008,221,144,0
45523,10,59,1/18/2005,103,134,0
45523,10,99,1/18/2005,201,175,0
45523,10,9,1/18/2005,117,72,0
45524,10,42,1/18/2006,251,160,0
45525,10,97,1/18/2007,114,53,0
45526,24,43,2/21/2009,394,19,0
45526,24,12,2/21/2009,247,89,0
45527,28,64,2/8/2005,224,40,0
45527,28,70,2/8/2005,229,56,0
45528,23,76,10/11/2008,247,30,0
45529,21,54,7/20/2010,299,77,0
45530,28,13,2/8/2006,223,61,0
45531,23,86,10/11/2005,338,122,0
45532,28,65,2/8/2008,395,149,0
45532,28,90,2/8/2008,110,197,0
45533,23,40,10/11/2007,286,52,0
45533,23,11,10/11/2007,110,57,0
45534,23,73,10/11/2006,154,16,0
45534,23,69,10/11/2006,279,74,0
45535,9,14,1/9/2010,344,92,0
45536,16,70,8/17/2006,190,191,0
45536,16,71,8/17/2006,299,42,0
45537,16,49,8/17/2007,186,80,0
45538,16,28,8/17/2005,245,157,0
45538,16,85,8/17/2005,243,63,0
45538,16,80,8/17/2005,227,26,0
45539,38,14,9/6/2007,203,58,0
45540,9,41,5/29/2008,348,144,0
45540,9,77,5/29/2008,331,192,0
45541,16,75,8/17/2009,329,159,0
45541,16,77,8/17/2009,238,44,0
45542,34,12,1/18/2010,299,181,0
45543,18,102,2/24/2010,259,135,0
45543,18,61,2/24/2010,302,59,0
45544,14,78,9/9/2010,342,127,0
45545,25,40,2/2/2008,339,153,0
45546,25,62,2/2/2009,191,135,0
45546,25,54,2/2/2009,208,34,0
45547,16,102,4/26/2009,335,88,0
45547,16,72,4/26/2009,283,178,0
45548,27,86,8/5/2010,109,45,0
45548,27,101,8/5/2010,376,200,0
45548,27,84,8/5/2010,247,51,0
45549,30,72,7/5/2010,149,107,0
45549,30,10,7/5/2010,305,37,0
45550,21,52,8/22/2009,144,177,0
45550,21,95,8/22/2009,286,109,0
45550,21,88,8/22/2009,375,61,0
45551,25,45,2/2/2006,249,52,0
45552,25,35,2/2/2007,130,128,0
45552,25,75,2/2/2007,128,198,0
45553,32,10,2/8/2006,311,50,0
45554,40,35,4/22/2009,260,27,0
45555,13,20,11/4/2005,244,111,0
45555,13,40,11/4/2005,185,47,0
45555,13,50,11/4/2005,161,80,0
45555,13,88,11/4/2005,159,149,0
45556,32,29,2/8/2005,226,111,0
45557,37,39,8/27/2008,160,135,0
45558,37,60,8/27/2009,132,12,0
45558,37,5,8/27/2009,190,189,0
45558,37,65,8/27/2009,136,17,0
45559,37,96,8/27/2006,240,152,0
45560,37,67,8/27/2007,320,108,0
45561,37,16,8/27/2005,215,48,0
45562,13,41,11/4/2009,122,54,0
45563,11,10,9/26/2005,395,58,0
45563,11,8,9/26/2005,280,197,0
45564,39,84,8/15/2009,242,151,0
45565,24,18,4/9/2006,142,178,0
45565,24,14,4/9/2006,399,136,0
45565,24,99,4/9/2006,309,78,0
45566,37,35,10/22/2010,237,150,0
45566,37,53,10/22/2010,302,104,0
45566,37,11,10/22/2010,230,48,0
45567,24,38,4/9/2005,393,191,0
45568,20,77,9/18/2007,222,164,0
45568,20,42,9/18/2007,163,17,0
45569,1,58,5/28/2006,214,187,0
45569,1,97,5/28/2006,382,117,0
45570,1,79,5/28/2007,154,54,0
45571,2,42,3/14/2006,249,189,0
45572,12,30,9/3/2010,157,198,0
45572,12,100,9/3/2010,365,37,0
45573,1,73,5/28/2008,308,148,0
45574,1,43,5/28/2009,348,119,0
45574,1,23,5/28/2009,149,153,0
45574,1,50,5/28/2009,255,110,0
45575,11,97,9/26/2006,197,23,0
45576,11,56,9/2/2006,286,93,0
45577,11,31,9/2/2007,132,175,0
45578,11,29,9/2/2005,313,141,0
45578,11,3,9/2/2005,102,159,0
45579,11,75,9/2/2008,151,178,0
45580,11,43,9/2/2009,357,163,0
45580,11,13,9/2/2009,140,109,0
45581,14,47,8/3/2010,328,13,0
45582,6,8,3/13/2008,375,190,0
45583,6,62,3/13/2005,357,67,0
45584,30,98,3/23/2010,376,15,0
45584,30,49,3/23/2010,257,149,0
45585,15,20,3/8/2008,239,106,0
45586,25,62,8/20/2010,130,197,0
45587,34,102,3/29/2010,118,40,0
45588,33,26,11/17/2005,221,62,0
45588,33,87,11/17/2005,324,173,0
45589,21,62,5/16/2010,391,189,0
45590,33,103,11/17/2006,368,125,0
45590,33,36,11/17/2006,204,167,0
45590,33,68,11/17/2006,261,146,0
45590,33,76,11/17/2006,112,186,0
45591,31,28,12/12/2007,108,155,0
45591,31,91,12/12/2007,181,31,0
45592,31,68,12/12/2006,333,130,0
45593,18,24,4/11/2009,319,62,0
45594,33,89,11/17/2009,398,197,0
45595,33,53,11/17/2008,147,18,0
45596,11,28,10/18/2010,231,74,0
45596,11,13,10/18/2010,347,21,0
45597,22,49,8/29/2005,367,167,0
45598,15,8,3/8/2009,148,78,0
45599,17,98,8/14/2008,354,197,0
45600,18,80,4/11/2007,369,105,0
45601,17,62,8/14/2007,219,82,0
45602,24,35,6/21/2010,241,104,0
45603,6,15,4/14/2010,286,164,0
45603,6,100,4/14/2010,176,49,0
45603,6,16,4/14/2010,202,111,0
45604,3,17,3/4/2010,196,168,0
45605,3,3,1/3/2005,358,124,0
45606,21,29,9/15/2009,273,69,0
45606,21,61,9/15/2009,190,29,0
45607,3,38,1/3/2007,386,65,0
45608,22,6,5/12/2010,242,77,0
45608,22,61,5/12/2010,118,159,0
