invoiceID,custID,salesDate
16384,6,4/17/2005
16385,27,10/16/2005
16386,29,2/13/2010
16387,32,6/14/2007
16388,7,4/11/2005
16389,32,7/6/2010
16390,32,3/11/2009
16391,4,4/27/2006
16392,15,6/18/2007
16393,7,9/28/2009
16394,34,5/16/2008
16395,6,8/13/2005
16396,12,9/21/2011
16397,18,2/2/2006
16398,9,5/20/2009
16399,28,10/11/2005
16400,18,12/10/2006
16401,11,5/9/2007
16402,34,11/23/2006
16403,37,8/18/2009
16404,8,6/19/2009
16405,31,3/24/2007
16406,3,10/4/2009
16407,23,6/11/2008
16408,39,11/8/2009
16409,13,2/1/2008
16410,6,3/15/2011
16411,26,11/23/2008
16412,31,6/23/2005
16413,38,9/25/2007
16414,11,8/7/2008
16415,36,9/7/2007
16416,26,9/30/2009
16417,1,9/30/2011
16418,28,4/7/2010
16419,32,12/10/2009
16420,33,1/24/2005
16421,20,9/3/2008
16422,36,5/8/2007
16423,8,2/29/2008
16424,27,6/23/2008
16425,30,5/15/2006
16426,14,4/14/2006
16427,38,3/27/2009
16428,8,7/20/2006
16429,22,8/8/2009
16430,27,1/21/2009
16431,26,7/10/2009
16432,33,1/17/2007
16433,21,6/16/2008
16434,24,9/6/2011
16435,1,7/13/2006
16436,13,2/6/2008
16437,27,10/26/2010
16438,23,11/20/2005
16439,12,9/20/2011
16440,39,8/23/2005
16441,29,7/20/2010
16442,37,6/19/2009
16443,30,12/10/2009
16444,28,10/26/2008
16445,9,9/5/2005
16446,27,11/15/2010
16447,14,8/1/2010
16448,9,2/20/2009
16449,15,3/28/2011
16450,7,8/10/2007
16451,2,1/25/2010
16452,35,4/21/2010
16453,3,12/28/2006
16454,10,1/2/2008
16455,22,2/1/2011
16456,33,8/29/2007
16457,23,6/28/2009
16458,21,1/17/2005
16459,2,11/28/2009
16460,6,11/1/2006
16461,8,9/26/2006
16462,27,6/28/2007
16463,38,11/5/2006
16464,29,5/11/2006
16465,12,10/31/2008
16466,38,12/11/2008
16467,2,9/16/2011
16468,38,5/12/2011
16469,22,9/4/2007
16470,13,10/7/2005
16471,38,7/14/2011
16472,12,11/10/2008
16473,11,7/20/2005
16474,28,8/25/2006
16475,39,7/27/2009
16476,19,2/26/2008
16477,16,4/11/2005
16478,14,3/16/2009
16479,27,1/22/2011
16480,30,10/14/2007
16481,21,9/23/2011
16482,29,12/21/2009
16483,26,1/17/2006
16484,24,11/21/2007
16485,38,2/1/2007
16486,8,8/4/2007
16487,17,8/13/2011
16488,22,1/5/2009
16489,28,7/28/2011
16490,18,5/1/2009
16491,27,7/1/2010
16492,36,12/12/2006
16493,5,11/10/2009
16494,25,9/22/2007
16495,25,1/20/2011
16496,16,8/7/2006
16497,24,10/16/2006
16498,26,4/22/2006
16499,15,6/7/2005
16500,7,12/3/2009
16501,39,3/18/2005
16502,13,4/1/2010
16503,18,7/22/2009
16504,10,2/26/2008
16505,2,10/30/2010
16506,17,8/24/2008
16507,28,10/18/2011
16508,17,9/26/2008
16509,31,5/7/2006
16510,16,7/17/2008
16511,8,11/7/2009
16512,12,10/25/2011
16513,5,10/5/2007
16514,33,4/14/2010
16515,35,9/13/2010
16516,4,3/22/2008
16517,2,2/1/2006
16518,12,12/1/2008
16519,25,11/3/2010
16520,30,9/11/2007
16521,29,5/25/2009
16522,13,10/12/2007
16523,26,4/1/2010
16524,34,3/27/2006
16525,37,7/7/2009
16526,12,3/31/2007
16527,11,11/6/2007
16528,22,6/3/2005
16529,38,6/29/2008
16530,26,10/20/2009
16531,29,2/15/2007
16532,37,4/13/2007
16533,38,8/22/2007
16534,7,1/27/2008
16535,8,3/23/2006
16536,39,7/9/2005
16537,24,7/29/2006
16538,36,1/10/2010
16539,17,9/11/2006
16540,15,3/14/2011
16541,12,7/30/2006
16542,24,3/9/2006
16543,27,11/26/2005
16544,17,8/8/2010
16545,18,6/1/2006
16546,22,11/14/2009
16547,20,7/10/2009
16548,19,2/6/2011
16549,34,3/11/2007
16550,6,6/25/2007
16551,10,2/22/2006
16552,24,5/25/2010
16553,18,9/24/2011
16554,35,12/20/2009
16555,18,7/25/2005
16556,15,10/24/2007
16557,7,7/8/2005
16558,29,6/25/2010
16559,37,12/16/2009
16560,5,7/26/2007
16561,15,12/11/2007
16562,26,8/3/2010
16563,3,11/25/2006
16564,14,8/8/2011
16565,33,7/23/2009
16566,10,7/20/2010
16567,13,10/26/2008
16568,18,10/15/2010
16569,6,11/11/2006
16570,29,9/30/2009
16571,33,6/26/2005
16572,18,2/21/2009
16573,14,10/30/2011
16574,20,3/24/2009
16575,34,7/13/2007
16576,32,5/31/2005
16577,2,12/22/2005
16578,15,4/3/2005
16579,12,4/16/2006
16580,36,3/15/2008
16581,20,5/16/2009
16582,21,11/11/2009
16583,20,6/11/2008
16584,37,12/18/2007
16585,17,12/3/2007
16586,37,9/5/2011
16587,13,1/16/2005
16588,23,3/19/2006
16589,27,3/30/2009
16590,10,4/20/2005
16591,28,8/14/2011
16592,3,12/24/2005
16593,36,6/23/2007
16594,31,8/3/2010
16595,16,1/5/2008
16596,30,6/18/2010
16597,2,12/22/2008
16598,28,6/4/2005
16599,8,6/7/2010
16600,8,3/12/2006
16601,18,1/8/2007
16602,1,1/27/2005
16603,25,11/22/2009
16604,32,2/23/2005
16605,21,3/27/2008
16606,20,10/6/2010
16607,24,2/16/2006
16608,22,1/27/2007
16609,34,9/25/2010
16610,35,12/30/2006
16611,19,9/26/2010
16612,14,12/17/2008
16613,17,6/23/2008
16614,38,12/17/2006
16615,12,4/15/2005
16616,33,12/26/2005
16617,36,4/13/2010
16618,24,5/3/2009
16619,17,2/26/2010
16620,23,8/12/2006
16621,34,6/14/2009
16622,6,9/29/2010
16623,25,3/25/2005
16624,31,10/20/2009
16625,36,12/5/2008
16626,1,10/7/2008
16627,21,6/1/2009
16628,37,12/3/2010
16629,29,5/8/2011
16630,29,4/19/2005
16631,6,5/20/2005
16632,8,5/29/2009
16633,29,2/16/2008
16634,30,3/28/2008
16635,1,8/10/2009
16636,10,3/15/2008
16637,10,5/9/2005
16638,25,2/20/2011
16639,32,7/22/2010
16640,5,1/30/2011
16641,21,11/10/2010
16642,11,11/15/2005
16643,19,4/2/2010
16644,37,7/8/2010
16645,10,7/16/2005
16646,30,11/23/2009
16647,30,3/20/2010
16648,6,10/12/2009
16649,14,6/12/2005
16650,7,3/26/2008
16651,28,3/2/2005
16652,9,9/12/2005
16653,12,1/13/2007
16654,14,7/29/2006
16655,39,5/9/2005
16656,9,10/8/2005
16657,15,1/3/2005
16658,20,6/8/2005
16659,7,7/23/2005
16660,5,11/18/2006
16661,10,11/13/2008
16662,12,1/19/2007
16663,13,7/13/2006
16664,38,7/25/2007
16665,2,3/9/2009
16666,13,6/9/2005
16667,9,4/13/2005
16668,12,1/13/2011
16669,37,4/29/2011
16670,2,3/19/2007
16671,17,7/19/2008
16672,18,7/28/2007
16673,13,12/19/2006
16674,35,3/7/2011
16675,16,10/14/2008
16676,22,4/19/2008
16677,25,3/25/2007
16678,6,6/4/2009
16679,27,10/20/2011
16680,39,5/7/2008
16681,13,11/26/2008
16682,16,7/6/2005
16683,8,5/26/2005
16684,25,6/16/2006
16685,29,2/21/2009
16686,7,1/17/2008
16687,34,2/28/2010
16688,5,4/18/2010
16689,27,9/30/2006
16690,1,6/17/2011
16691,9,4/7/2007
16692,36,9/27/2011
16693,12,3/11/2008
16694,21,4/9/2006
16695,35,1/1/2009
16696,14,4/30/2010
16697,34,12/24/2007
16698,5,6/2/2006
16699,26,4/7/2005
16700,31,10/10/2006
16701,6,3/6/2006
16702,4,7/7/2011
16703,10,5/13/2007
16704,19,6/19/2011
16705,38,6/25/2008
16706,26,10/31/2006
16707,2,4/11/2011
16708,24,4/28/2005
16709,31,6/13/2006
16710,28,1/1/2010
16711,23,12/17/2006
16712,5,1/27/2011
16713,5,6/29/2005
16714,30,11/7/2008
16715,30,1/30/2008
16716,34,11/17/2005
16717,37,8/11/2009
16718,24,7/26/2009
16719,38,2/22/2011
16720,24,8/26/2008
16721,25,7/10/2007
16722,8,12/1/2009
16723,20,2/16/2010
16724,37,11/11/2010
16725,28,7/13/2011
16726,16,10/18/2006
16727,12,12/24/2009
16728,22,4/21/2011
16729,20,5/31/2010
16730,37,3/13/2006
16731,14,3/3/2005
16732,26,3/11/2011
16733,1,12/26/2005
16734,24,1/30/2011
16735,5,6/24/2006
16736,39,8/18/2007
16737,10,8/9/2007
16738,6,2/11/2007
16739,23,1/21/2010
16740,2,8/16/2006
16741,34,7/28/2008
16742,7,12/16/2006
16743,7,6/21/2007
16744,38,1/9/2011
16745,36,8/31/2011
16746,37,11/6/2007
16747,32,10/22/2006
16748,33,10/8/2009
16749,21,11/26/2005
16750,31,9/18/2005
16751,18,1/14/2009
16752,7,4/26/2009
16753,38,4/17/2008
16754,38,6/14/2006
16755,4,7/26/2008
16756,27,1/12/2010
16757,14,9/8/2010
16758,15,4/17/2007
16759,10,3/7/2010
16760,33,12/8/2008
16761,13,10/3/2010
16762,24,11/17/2006
16763,20,10/6/2005
16764,14,12/2/2010
16765,8,4/9/2009
16766,24,5/31/2007
16767,14,9/21/2010
16768,18,1/10/2007
16769,30,4/14/2007
16770,36,7/30/2007
16771,20,2/28/2007
16772,25,11/12/2006
16773,3,12/3/2007
16774,26,3/14/2006
16775,24,3/18/2011
16776,39,6/9/2011
16777,23,7/19/2009
16778,17,12/21/2008
16779,33,5/22/2010
16780,5,10/6/2006
16781,8,6/27/2006
16782,11,9/8/2010
16783,11,7/6/2011
16784,6,11/24/2008
16785,10,10/15/2007
16786,15,7/30/2006
16787,33,4/24/2009
16788,23,1/10/2010
16789,29,9/22/2008
16790,3,12/13/2005
16791,17,3/1/2010
16792,3,12/19/2010
16793,26,5/14/2007
16794,36,9/20/2010
16795,16,3/20/2007
16796,34,12/8/2008
16797,21,9/13/2010
16798,30,6/26/2006
16799,12,11/6/2007
16800,11,8/11/2006
16801,26,2/28/2010
16802,31,5/10/2009
16803,35,6/4/2008
16804,29,6/15/2007
16805,18,10/31/2011
16806,19,10/13/2008
16807,29,10/16/2008
16808,1,5/25/2010
16809,35,7/31/2009
16810,22,1/30/2008
16811,6,3/3/2010
16812,4,8/2/2011
16813,33,9/8/2006
16814,16,8/26/2011
16815,10,3/3/2009
16816,3,6/15/2005
16817,30,9/1/2006
16818,3,9/11/2005
16819,26,7/27/2009
16820,20,8/7/2006
16821,5,2/25/2009
16822,3,5/9/2008
16823,23,2/27/2011
16824,31,7/10/2005
16825,38,3/17/2008
16826,39,3/22/2008
16827,25,10/1/2005
16828,19,6/13/2007
16829,29,11/24/2006
16830,37,4/18/2008
16831,30,6/16/2011
16832,15,8/15/2007
16833,29,7/22/2010
16834,26,3/26/2005
16835,5,9/2/2010
16836,7,5/25/2005
16837,5,6/24/2009
16838,33,10/20/2007
16839,7,2/26/2011
16840,1,1/21/2008
16841,16,3/16/2010
16842,13,9/23/2008
16843,5,2/25/2010
16844,10,8/6/2010
16845,28,6/10/2009
16846,14,7/31/2005
16847,13,4/13/2006
16848,19,9/24/2011
16849,16,1/7/2006
16850,38,9/15/2011
16851,39,1/3/2009
16852,21,8/2/2007
16853,2,8/13/2011
16854,22,10/28/2011
16855,13,7/26/2009
16856,39,12/8/2008
16857,21,5/26/2006
16858,37,1/29/2009
16859,19,9/18/2007
16860,10,2/25/2010
16861,35,8/26/2011
16862,9,12/29/2010
16863,25,5/3/2005
16864,24,3/13/2008
16865,34,7/31/2007
16866,30,10/24/2009
16867,30,6/26/2011
16868,39,9/8/2007
16869,24,2/14/2006
16870,37,10/16/2011
16871,1,7/4/2006
16872,39,3/17/2010
16873,10,4/12/2008
16874,5,4/28/2006
16875,10,9/2/2010
16876,38,1/1/2011
16877,19,7/22/2008
16878,22,1/29/2008
16879,17,5/23/2008
16880,34,1/10/2008
16881,21,10/14/2010
16882,17,8/9/2007
16883,16,10/13/2011
16884,22,6/16/2007
16885,38,4/13/2005
16886,28,5/6/2009
16887,22,7/16/2006
16888,20,4/28/2007
16889,26,7/22/2008
16890,2,3/10/2010
16891,29,6/12/2010
16892,21,5/6/2005
16893,11,11/17/2006
16894,15,7/15/2006
16895,5,8/30/2011
16896,6,10/3/2010
16897,5,9/22/2005
16898,34,5/23/2009
16899,5,12/2/2008
16900,28,9/5/2009
16901,32,12/12/2005
16902,6,9/30/2006
16903,28,6/11/2006
16904,2,8/17/2006
16905,11,7/23/2007
16906,37,6/9/2011
16907,1,9/7/2005
16908,29,1/21/2011
16909,20,11/15/2010
16910,18,7/10/2009
16911,24,8/24/2007
16912,1,2/7/2011
16913,34,10/17/2006
16914,39,8/1/2006
16915,23,4/26/2006
16916,33,3/7/2006
16917,28,12/18/2007
16918,6,9/15/2009
16919,13,10/7/2007
16920,14,2/7/2011
16921,7,7/24/2005
16922,2,6/19/2005
16923,34,5/6/2006
16924,17,12/16/2009
16925,17,4/15/2008
16926,39,8/4/2005
16927,22,6/12/2011
16928,21,7/12/2006
16929,34,8/4/2008
16930,27,8/18/2007
16931,9,3/13/2007
16932,26,10/23/2010
16933,33,3/23/2008
16934,36,7/3/2008
16935,28,3/8/2010
16936,4,3/12/2007
16937,33,3/16/2011
16938,28,2/14/2011
16939,32,2/22/2007
16940,14,7/16/2006
16941,6,1/6/2011
16942,17,8/15/2006
16943,15,11/24/2007
16944,39,1/19/2006
16945,16,8/14/2011
16946,37,5/25/2007
16947,32,1/14/2010
16948,4,3/30/2011
16949,4,6/1/2006
16950,6,9/24/2011
16951,18,7/19/2008
16952,10,7/15/2009
16953,7,11/15/2009
16954,12,2/13/2007
16955,27,11/4/2009
16956,23,2/26/2006
16957,11,8/2/2005
16958,9,12/11/2006
16959,5,3/7/2008
16960,5,1/23/2006
16961,35,10/28/2006
16962,13,7/5/2007
16963,31,1/27/2009
16964,28,2/17/2009
16965,10,7/6/2011
16966,19,8/15/2009
16967,32,11/21/2010
16968,4,7/7/2006
16969,7,11/5/2010
16970,25,1/9/2007
16971,17,2/24/2009
16972,13,4/6/2008
16973,2,9/26/2010
16974,31,12/10/2005
16975,12,3/8/2009
16976,18,10/29/2006
16977,29,8/29/2011
16978,5,10/7/2011
16979,21,1/31/2010
16980,32,5/25/2005
16981,10,7/21/2010
16982,38,3/15/2010
16983,3,7/29/2006
16984,17,6/22/2011
16985,11,8/5/2007
16986,29,9/7/2011
16987,1,6/30/2010
16988,22,5/22/2008
16989,37,8/3/2011
16990,5,12/23/2008
16991,26,3/29/2007
16992,33,10/28/2009
16993,18,10/4/2007
16994,18,1/12/2005
16995,22,1/17/2011
16996,27,10/3/2007
16997,36,12/8/2005
16998,14,1/17/2009
16999,30,12/24/2008
17000,4,9/16/2005
17001,39,10/8/2005
17002,7,1/15/2007
17003,16,2/27/2007
17004,1,12/7/2008
17005,38,4/11/2008
17006,28,1/22/2010
17007,18,10/18/2007
17008,28,12/25/2007
17009,32,2/16/2008
17010,39,10/8/2010
17011,20,5/24/2007
17012,3,1/16/2008
17013,38,4/18/2008
17014,23,7/4/2011
17015,19,7/5/2008
17016,9,7/13/2008
17017,12,6/7/2010
17018,20,8/7/2005
17019,30,1/14/2007
17020,10,9/21/2006
17021,25,5/30/2005
17022,17,9/4/2007
17023,3,5/27/2008
17024,3,8/29/2006
17025,34,5/25/2007
17026,25,6/7/2011
17027,29,11/26/2010
17028,31,7/23/2009
17029,39,10/5/2007
17030,20,9/11/2008
17031,34,4/23/2009
17032,38,9/24/2009
17033,27,10/23/2005
17034,11,5/10/2010
17035,38,3/2/2010
17036,25,6/1/2005
17037,38,7/6/2005
17038,16,1/12/2005
17039,13,9/20/2011
17040,31,7/12/2009
17041,16,10/19/2009
17042,33,6/2/2010
17043,33,11/16/2010
17044,14,5/6/2008
17045,16,4/5/2010
17046,13,9/10/2005
17047,23,2/10/2010
17048,27,9/4/2006
17049,32,6/30/2010
17050,13,9/10/2009
17051,36,9/5/2006
17052,17,12/21/2005
17053,30,4/17/2011
17054,39,11/9/2009
17055,20,7/26/2006
17056,25,12/21/2005
17057,24,4/16/2010
17058,9,10/19/2005
17059,16,9/7/2006
17060,23,4/6/2008
17061,29,10/20/2008
17062,11,7/10/2009
17063,21,12/2/2007
17064,16,11/16/2007
17065,21,9/20/2005
17066,20,4/6/2007
17067,1,8/16/2009
17068,19,5/20/2005
17069,36,8/1/2011
17070,14,12/26/2006
17071,10,5/30/2010
17072,12,8/30/2010
17073,7,4/30/2008
17074,4,9/24/2008
17075,25,9/30/2010
17076,22,8/1/2008
17077,16,6/30/2008
17078,9,11/16/2005
17079,10,7/3/2008
17080,9,8/9/2010
17081,21,10/9/2011
17082,7,4/10/2005
17083,26,12/25/2006
17084,12,8/11/2008
17085,7,9/1/2011
17086,6,10/1/2010
17087,37,1/28/2011
17088,30,6/15/2010
17089,15,5/28/2005
17090,13,2/21/2008
17091,14,11/4/2006
17092,4,3/28/2005
17093,24,11/12/2006
17094,35,5/10/2008
17095,19,8/12/2011
17096,6,2/23/2009
17097,15,9/6/2008
17098,20,3/6/2009
17099,25,3/2/2011
17100,11,8/22/2006
17101,33,2/3/2010
17102,34,10/4/2006
17103,23,4/12/2010
17104,39,8/29/2005
17105,38,11/23/2008
17106,9,8/23/2008
17107,22,2/3/2007
17108,14,5/10/2009
17109,17,1/2/2011
17110,32,10/18/2007
17111,23,8/21/2006
17112,38,8/15/2005
17113,38,11/21/2008
17114,9,11/28/2005
17115,10,1/20/2006
17116,5,10/23/2008
17117,14,2/22/2011
17118,8,8/12/2005
17119,35,9/19/2010
17120,28,3/13/2008
17121,21,11/7/2005
17122,10,5/4/2010
17123,31,2/18/2009
17124,5,10/17/2008
17125,5,4/1/2008
17126,11,4/27/2005
17127,10,6/23/2005
17128,20,2/16/2005
17129,30,10/24/2007
17130,34,3/22/2006
17131,31,2/4/2008
17132,23,7/21/2009
17133,29,8/17/2006
17134,14,2/17/2006
17135,23,8/7/2010
17136,28,10/4/2011
17137,23,3/19/2006
17138,6,1/2/2007
17139,2,4/18/2008
17140,39,7/11/2009
17141,37,6/20/2007
17142,25,1/21/2010
17143,37,5/15/2011
17144,36,2/4/2007
17145,33,7/18/2005
17146,8,5/25/2005
17147,1,4/12/2006
17148,7,11/8/2009
17149,15,10/14/2005
17150,36,9/21/2005
17151,35,10/4/2010
17152,35,5/28/2010
17153,6,9/15/2010
17154,26,7/24/2009
17155,1,2/24/2011
17156,10,2/1/2008
17157,37,11/30/2005
17158,11,12/16/2008
17159,30,11/2/2010
17160,27,5/22/2006
17161,6,11/19/2010
17162,21,8/30/2007
17163,11,1/1/2005
17164,34,5/2/2010
17165,35,4/26/2008
17166,34,4/24/2005
17167,22,7/17/2010
17168,18,8/6/2007
17169,1,9/23/2011
17170,24,10/28/2010
17171,17,12/7/2005
17172,37,4/17/2011
17173,9,7/3/2007
17174,15,12/5/2005
17175,34,11/1/2005
17176,2,8/22/2006
17177,23,10/29/2008
17178,35,7/9/2007
17179,9,5/29/2009
17180,38,6/10/2006
17181,31,6/15/2008
17182,4,12/10/2008
17183,33,6/29/2007
17184,36,8/18/2006
17185,30,6/15/2010
17186,34,12/22/2006
17187,7,6/14/2005
17188,28,7/5/2010
17189,5,4/26/2009
17190,37,10/7/2007
17191,16,3/18/2010
17192,10,4/15/2011
17193,18,4/5/2009
17194,26,7/18/2006
17195,5,7/18/2010
17196,14,1/6/2008
17197,21,3/24/2007
17198,27,9/23/2011
17199,31,10/25/2011
17200,21,3/13/2011
17201,11,8/7/2009
17202,9,1/26/2009
17203,19,9/18/2006
17204,20,12/31/2010
17205,24,7/31/2009
17206,13,9/20/2010
17207,22,6/14/2010
17208,7,11/30/2009
17209,8,10/1/2009
17210,31,9/26/2009
17211,5,2/8/2007
17212,39,6/15/2005
17213,34,7/27/2008
17214,38,10/24/2007
17215,36,6/7/2007
17216,25,4/29/2011
17217,32,3/6/2007
17218,3,12/18/2006
17219,13,4/16/2006
17220,37,10/12/2006
17221,39,5/30/2010
17222,28,5/21/2007
17223,8,5/6/2009
17224,18,7/10/2005
17225,15,5/11/2008
17226,12,12/1/2007
17227,31,9/1/2009
17228,36,6/25/2005
17229,38,8/31/2008
17230,23,2/25/2011
17231,18,1/22/2008
17232,10,10/1/2011
17233,31,3/21/2010
17234,36,5/28/2009
17235,30,2/5/2005
17236,15,5/8/2005
17237,10,12/23/2009
17238,13,12/8/2006
17239,21,2/28/2008
17240,18,10/9/2009
17241,4,4/4/2011
17242,26,4/3/2006
17243,18,9/27/2005
17244,38,5/17/2006
17245,25,7/24/2007
17246,14,6/27/2011
17247,23,3/11/2006
17248,17,3/15/2005
17249,16,4/2/2005
17250,36,1/3/2011
17251,15,9/27/2010
17252,16,4/29/2007
17253,25,3/28/2011
17254,22,11/23/2006
17255,34,5/14/2005
17256,39,9/26/2011
17257,34,12/2/2005
17258,26,11/18/2008
17259,36,7/18/2006
17260,33,12/11/2007
17261,9,3/12/2007
17262,14,5/2/2008
17263,4,7/3/2011
17264,39,5/10/2011
17265,11,8/4/2005
17266,33,2/18/2007
17267,15,6/28/2007
17268,21,11/30/2010
17269,7,6/8/2011
17270,36,8/18/2008
17271,38,8/20/2011
17272,10,8/20/2009
17273,22,11/2/2006
17274,17,5/24/2005
17275,8,3/18/2010
17276,7,10/12/2006
17277,30,6/12/2009
17278,31,5/6/2008
17279,24,8/28/2008
17280,7,6/7/2007
17281,28,3/24/2005
17282,39,3/27/2007
17283,22,7/11/2007
17284,13,9/23/2008
17285,22,7/6/2009
17286,17,10/21/2009
17287,13,7/12/2005
17288,16,12/15/2005
17289,3,10/23/2008
17290,9,12/20/2007
17291,9,9/24/2009
17292,12,3/4/2005
17293,22,9/16/2010
17294,13,1/6/2011
17295,11,4/15/2006
17296,32,2/5/2006
17297,6,9/29/2005
17298,26,9/9/2007
17299,14,3/5/2005
17300,13,12/21/2006
17301,22,12/1/2008
17302,13,8/29/2007
17303,22,6/12/2008
17304,5,1/23/2010
17305,29,6/6/2010
17306,30,5/10/2009
17307,12,4/5/2009
17308,19,3/17/2011
17309,22,10/2/2010
17310,36,12/22/2006
17311,25,7/12/2005
17312,10,1/5/2005
17313,36,7/21/2006
17314,8,2/22/2005
17315,23,4/3/2007
17316,18,5/25/2005
17317,24,8/31/2005
17318,35,3/12/2006
17319,34,12/20/2010
17320,27,9/13/2005
17321,5,4/13/2011
17322,4,10/27/2009
17323,38,4/1/2009
17324,26,2/25/2006
17325,16,10/21/2006
17326,10,5/31/2008
17327,19,9/30/2011
17328,22,12/30/2006
17329,36,7/31/2008
17330,32,5/7/2008
17331,34,6/5/2005
17332,18,4/26/2005
17333,5,6/19/2006
17334,16,6/4/2006
17335,23,10/15/2007
17336,34,6/18/2011
17337,7,5/24/2011
17338,35,5/10/2005
17339,13,5/16/2011
17340,29,6/6/2010
17341,32,10/6/2008
17342,37,9/28/2005
17343,38,3/1/2008
17344,28,7/4/2009
17345,6,7/20/2005
17346,22,10/15/2009
17347,7,10/16/2006
17348,29,2/5/2005
17349,17,9/3/2006
17350,1,3/15/2011
17351,17,8/9/2006
17352,21,9/16/2008
17353,4,4/12/2008
17354,15,7/7/2010
17355,8,6/27/2008
17356,19,3/11/2005
17357,25,10/11/2010
17358,27,4/28/2008
17359,2,8/8/2006
17360,21,2/9/2009
17361,20,10/6/2010
17362,35,2/10/2005
17363,39,6/3/2009
17364,25,4/12/2007
17365,12,1/5/2009
17366,23,3/29/2011
17367,19,12/6/2006
17368,19,2/6/2010
17369,19,7/26/2009
17370,31,9/22/2006
17371,8,7/4/2006
17372,11,12/18/2007
17373,29,2/1/2008
17374,6,10/17/2010
17375,39,7/13/2007
17376,34,1/28/2008
17377,28,8/30/2006
17378,7,3/16/2008
17379,24,4/5/2005
17380,5,12/7/2007
17381,7,8/21/2007
17382,1,7/11/2011
17383,26,10/13/2009
17384,11,10/10/2009
17385,16,4/24/2005
17386,34,3/2/2010
17387,30,3/18/2011
17388,2,9/2/2011
17389,21,12/14/2006
17390,31,8/29/2005
17391,22,8/20/2009
17392,2,9/16/2007
17393,26,1/6/2010
17394,22,12/5/2006
17395,26,6/12/2005
17396,38,12/13/2007
17397,5,3/13/2009
17398,5,2/23/2006
17399,17,7/1/2006
17400,23,12/6/2007
17401,36,4/15/2010
17402,24,2/7/2009
17403,34,5/1/2010
17404,25,2/8/2009
17405,30,2/10/2008
17406,33,10/5/2010
17407,20,9/27/2009
17408,18,4/11/2007
17409,39,6/30/2009
17410,4,12/4/2010
17411,23,6/7/2005
17412,7,10/5/2011
17413,5,11/4/2008
17414,9,4/7/2008
17415,17,8/26/2011
17416,21,8/19/2010
17417,4,1/27/2008
17418,8,9/13/2008
17419,22,12/4/2007
17420,25,3/21/2010
17421,38,5/13/2009
17422,5,12/6/2007
17423,26,8/1/2005
17424,25,5/5/2005
17425,26,11/25/2005
17426,12,1/5/2006
17427,23,1/5/2008
17428,30,7/28/2011
17429,17,3/7/2006
17430,1,5/21/2005
17431,13,8/22/2007
17432,13,1/15/2005
17433,24,7/12/2006
17434,8,5/2/2010
17435,38,7/22/2007
17436,14,9/24/2009
17437,1,5/25/2005
17438,18,11/16/2009
17439,32,4/13/2009
17440,1,2/5/2006
17441,22,9/25/2011
17442,15,11/19/2010
17443,8,8/23/2007
17444,26,12/31/2005
17445,24,7/17/2011
17446,25,6/27/2007
17447,7,6/17/2009
17448,27,2/7/2010
17449,32,8/13/2006
17450,29,1/7/2008
17451,13,6/4/2011
17452,31,11/25/2006
17453,33,5/4/2008
17454,38,8/18/2010
17455,16,12/27/2006
17456,19,8/14/2008
17457,11,4/7/2008
17458,39,1/17/2007
17459,9,11/28/2005
17460,28,6/11/2006
17461,39,1/19/2009
17462,22,5/4/2011
17463,2,12/27/2006
17464,24,3/10/2011
17465,29,6/14/2010
17466,39,2/20/2010
17467,37,7/25/2007
17468,30,6/25/2008
17469,18,7/22/2010
17470,30,2/20/2005
17471,31,2/5/2005
17472,1,4/5/2009
17473,5,5/26/2006
17474,38,5/11/2006
17475,26,6/12/2010
17476,29,6/16/2008
17477,24,7/14/2005
17478,33,4/28/2009
17479,17,7/19/2010
17480,16,2/9/2009
17481,22,5/10/2008
17482,29,3/29/2009
17483,7,2/6/2006
17484,16,9/14/2008
17485,28,6/5/2011
17486,23,2/2/2007
17487,34,12/28/2010
17488,38,9/18/2007
17489,22,8/22/2007
17490,4,1/24/2011
17491,27,6/10/2005
17492,21,5/14/2006
17493,25,7/22/2008
17494,28,2/22/2010
17495,6,11/16/2009
17496,15,6/5/2009
17497,28,4/20/2010
17498,4,4/30/2005
17499,6,4/21/2011
17500,6,9/16/2011
17501,33,4/6/2010
17502,36,1/5/2005
17503,6,3/4/2006
17504,37,1/28/2008
17505,35,5/10/2009
17506,32,10/7/2010
17507,27,7/30/2009
17508,19,4/2/2007
17509,26,4/28/2007
17510,4,3/16/2010
17511,34,4/20/2008
17512,9,4/4/2006
17513,32,3/10/2008
17514,2,12/20/2009
17515,24,12/23/2009
17516,20,7/1/2008
17517,24,4/30/2008
17518,19,4/7/2006
17519,19,2/13/2005
17520,7,8/25/2007
17521,22,1/26/2008
17522,6,9/23/2008
17523,28,2/4/2011
17524,8,9/28/2010
17525,33,5/12/2010
17526,33,9/25/2005
17527,23,10/9/2007
17528,21,4/16/2008
17529,36,2/14/2005
17530,28,2/26/2007
17531,27,10/17/2010
17532,29,11/15/2010
17533,24,2/19/2007
17534,33,12/23/2009
17535,27,12/1/2008
17536,19,3/8/2009
17537,25,11/30/2010
17538,14,10/8/2005
17539,37,6/25/2005
17540,12,12/14/2005
17541,17,8/12/2009
17542,32,1/23/2005
17543,20,6/29/2009
17544,9,8/31/2007
17545,34,5/1/2011
17546,5,2/11/2006
17547,29,10/31/2007
17548,18,4/10/2007
