invoiceID,prodID,amt,qty,discounted
15157,47,2264.8,16,0
15168,47,707.75,5,0
15179,47,1840.15,13,0
15202,47,1132.4,8,0
15206,47,2123.25,15,0
15217,47,1840.15,13,0
15222,47,990.85,7,0
15229,47,424.65,3,0
15239,47,2264.8,16,0
15256,47,1840.15,13,0
15273,47,1557.05,11,0
15288,47,283.1,2,0
15292,47,424.65,3,0
15321,47,1273.95,9,0
15340,47,283.1,2,0
15348,47,1273.95,9,0
15350,47,1981.7,14,0
15359,47,1840.15,13,0
15365,47,1698.6,12,0
15371,47,1557.05,11,0
15376,47,1840.15,13,0
15385,47,1698.6,12,0
15415,47,2547.9,18,0
15421,47,2547.9,18,0
15433,47,424.65,3,0
15435,47,2406.35,17,0
15439,47,990.85,7,0
15450,47,1698.6,12,0
15452,47,990.85,7,0
15454,47,2123.25,15,0
15466,47,1273.95,9,0
15472,47,283.1,2,0
15489,47,2831,20,0
15495,47,2831,20,0
15499,47,2831,20,0
15501,47,707.75,5,0
15510,47,1698.6,12,0
15562,47,1557.05,11,0
15570,47,2831,20,0
15576,47,1132.4,8,0
15579,47,1415.5,10,0
15608,47,424.65,3,0
15645,47,2406.35,17,0
15665,47,707.75,5,0
15667,47,1132.4,8,0
15671,47,2831,20,0
15678,47,424.65,3,0
15694,47,566.2,4,0
15719,47,990.85,7,0
15745,47,1840.15,13,0
15765,47,2264.8,16,0
15770,47,1557.05,11,0
15789,47,2123.25,15,0
15792,47,2831,20,0
15807,47,424.65,3,0
15808,47,2831,20,0
15811,47,1273.95,9,0
15825,47,1132.4,8,0
15849,47,707.75,5,0
15851,47,1273.95,9,0
15853,47,990.85,7,0
15886,47,2406.35,17,0
15890,47,1698.6,12,0
15895,47,2123.25,15,0
15907,47,2264.8,16,0
15917,47,1273.95,9,0
15918,47,990.85,7,0
15919,47,283.1,2,0
15925,47,1981.7,14,0
15931,47,1698.6,12,0
15932,47,2264.8,16,0
15934,47,2547.9,18,0
15936,47,566.2,4,0
15938,47,1698.6,12,0
15941,47,707.75,5,0
15949,47,1698.6,12,0
15952,47,1840.15,13,0
15974,47,566.2,4,0
15976,47,2547.9,18,0
15977,47,1273.95,9,0
15980,47,1273.95,9,0
15982,47,707.75,5,0
15998,47,2689.45,19,0
16021,47,2831,20,0
16031,47,2689.45,19,0
16043,47,2547.9,18,0
16052,47,2831,20,0
16058,47,707.75,5,0
16060,47,424.65,3,0
16062,47,849.3,6,0
16074,47,2689.45,19,0
16075,47,2264.8,16,0
16076,47,1981.7,14,0
16079,47,1273.95,9,0
16084,47,2689.45,19,0
16114,47,1840.15,13,0
16120,47,1557.05,11,0
16133,47,424.65,3,0
16134,47,283.1,2,0
16135,47,1273.95,9,0
16141,47,283.1,2,0
16184,47,707.75,5,0
16187,47,707.75,5,0
16200,47,1981.7,14,0
16201,47,2123.25,15,0
16210,47,1132.4,8,0
16214,47,2264.8,16,0
16237,47,1132.4,8,0
16249,47,1132.4,8,0
16251,47,990.85,7,0
16253,47,990.85,7,0
16254,47,1840.15,13,0
16262,47,2689.45,19,0
16263,47,849.3,6,0
16282,47,2689.45,19,0
16302,47,990.85,7,0
16304,47,1273.95,9,0
16315,47,2689.45,19,0
16317,47,2689.45,19,0
16333,47,1557.05,11,0
16334,47,2123.25,15,0
16336,47,2406.35,17,0
16361,47,1132.4,8,0
16362,47,1981.7,14,0
16364,47,1132.4,8,0
16369,47,707.75,5,0
16370,47,1840.15,13,0
16378,47,1981.7,14,0
16402,47,2123.25,15,0
16440,47,2689.45,19,0
16451,47,283.1,2,0
16457,47,2264.8,16,0
16465,47,849.3,6,0
16468,47,1698.6,12,0
16473,47,1557.05,11,0
16498,47,1557.05,11,0
16506,47,990.85,7,0
16522,47,1273.95,9,0
16550,47,1698.6,12,0
16551,47,990.85,7,0
16565,47,424.65,3,0
16568,47,1273.95,9,0
16573,47,1840.15,13,0
16580,47,2264.8,16,0
16588,47,2406.35,17,0
16595,47,990.85,7,0
16602,47,2406.35,17,0
16614,47,2264.8,16,0
16617,47,1415.5,10,0
16622,47,849.3,6,0
16629,47,2831,20,0
16634,47,1132.4,8,0
16636,47,2831,20,0
16685,47,1698.6,12,0
16696,47,1415.5,10,0
16701,47,707.75,5,0
16721,47,2831,20,0
16727,47,424.65,3,0
16752,47,2264.8,16,0
16758,47,2406.35,17,0
16773,47,424.65,3,0
16838,47,1840.15,13,0
16845,47,1415.5,10,0
16851,47,2547.9,18,0
16853,47,283.1,2,0
16869,47,1698.6,12,0
16873,47,2406.35,17,0
16890,47,1415.5,10,0
16897,47,1840.15,13,0
16902,47,566.2,4,0
16903,47,707.75,5,0
16907,47,707.75,5,0
16963,47,283.1,2,0
16976,47,2547.9,18,0
16980,47,1415.5,10,0
16986,47,2406.35,17,0
16998,47,283.1,2,0
17005,47,2547.9,18,0
17017,47,990.85,7,0
17035,47,2264.8,16,0
17042,47,2831,20,0
17046,47,424.65,3,0
17054,47,566.2,4,0
17069,47,1698.6,12,0
17078,47,707.75,5,0
17082,47,566.2,4,0
17090,47,2123.25,15,0
17100,47,424.65,3,0
17101,47,1698.6,12,0
17110,47,2689.45,19,0
17114,47,424.65,3,0
17128,47,1981.7,14,0
17134,47,849.3,6,0
17142,47,1698.6,12,0
17154,47,2123.25,15,0
17158,47,1981.7,14,0
17169,47,2406.35,17,0
17170,47,2406.35,17,0
17171,47,566.2,4,0
17176,47,2689.45,19,0
17190,47,1273.95,9,0
17199,47,990.85,7,0
17203,47,1981.7,14,0
17204,47,1840.15,13,0
17219,47,849.3,6,0
17227,47,1132.4,8,0
17239,47,2123.25,15,0
17249,47,990.85,7,0
17276,47,1698.6,12,0
17277,47,707.75,5,0
17292,47,990.85,7,0
17295,47,1415.5,10,0
17304,47,1273.95,9,0
17306,47,1698.6,12,0
17307,47,283.1,2,0
17311,47,566.2,4,0
17329,47,566.2,4,0
17349,47,1273.95,9,0
17355,47,1273.95,9,0
17384,47,1840.15,13,0
17385,47,1132.4,8,0
17402,47,2123.25,15,0
17410,47,1557.05,11,0
17419,47,990.85,7,0
17424,47,2547.9,18,0
17426,47,990.85,7,0
17438,47,424.65,3,0
17445,47,283.1,2,0
17447,47,849.3,6,0
17455,47,707.75,5,0
17458,47,1273.95,9,0
17465,47,1415.5,10,0
17471,47,1698.6,12,0
17508,47,1840.15,13,0
17509,47,1132.4,8,0
17518,47,1698.6,12,0
17525,47,424.65,3,0
17528,47,2406.35,17,0
17531,47,1132.4,8,0
17538,47,283.1,2,0
17555,47,2406.35,17,0
17565,47,2547.9,18,0
17568,47,1840.15,13,0
17569,47,1698.6,12,0
17589,47,1132.4,8,0
17590,47,566.2,4,0
17607,47,2547.9,18,0
17608,47,849.3,6,0
17612,47,1981.7,14,0
17618,47,424.65,3,0
17641,47,707.75,5,0
17676,47,2831,20,0
17693,47,1981.7,14,0
17701,47,990.85,7,0
17703,47,424.65,3,0
17728,47,2123.25,15,0
17751,47,2406.35,17,0
17753,47,849.3,6,0
17769,47,283.1,2,0
17771,47,2547.9,18,0
17776,47,2264.8,16,0
17785,47,2689.45,19,0
17790,47,1557.05,11,0
17805,47,283.1,2,0
17814,47,1557.05,11,0
17815,47,1273.95,9,0
17824,47,1840.15,13,0
17850,47,2547.9,18,0
17859,47,566.2,4,0
17878,47,2123.25,15,0
17882,47,849.3,6,0
17883,47,707.75,5,0
17892,47,566.2,4,0
17900,47,2406.35,17,0
17914,47,707.75,5,0
17915,47,2831,20,0
17928,47,707.75,5,0
17975,47,2689.45,19,0
17978,47,1698.6,12,0
17980,47,424.65,3,0
17992,47,2547.9,18,0
17996,47,2264.8,16,0
18005,47,2831,20,0
18010,47,849.3,6,0
18015,47,707.75,5,0
18021,47,990.85,7,0
18031,47,424.65,3,0
18035,47,2689.45,19,0
18039,47,2831,20,0
18089,47,2264.8,16,0
18122,47,1132.4,8,0
18123,47,990.85,7,0
18136,47,1981.7,14,0
18142,47,2406.35,17,0
18145,47,2831,20,0
18149,47,1415.5,10,0
18171,47,849.3,6,0
18190,47,2689.45,19,0
18199,47,707.75,5,0
18201,47,707.75,5,0
18214,47,849.3,6,0
18234,47,1557.05,11,0
18259,47,1415.5,10,0
18282,47,424.65,3,0
18294,47,1698.6,12,0
18302,47,566.2,4,0
18307,47,849.3,6,0
18308,47,1415.5,10,0
18315,47,283.1,2,0
18320,47,849.3,6,0
18328,47,2406.35,17,0
18331,47,424.65,3,0
18338,47,1557.05,11,0
18359,47,849.3,6,0
18374,47,1557.05,11,0
18385,47,1698.6,12,0
18408,47,566.2,4,0
18421,47,1840.15,13,0
18427,47,2547.9,18,0
18434,47,2264.8,16,0
18435,47,1557.05,11,0
18438,47,2689.45,19,0
18439,47,707.75,5,0
18447,47,1557.05,11,0
18456,47,424.65,3,0
18461,47,566.2,4,0
18474,47,2123.25,15,0
18476,47,1981.7,14,0
18480,47,1840.15,13,0
18519,47,2406.35,17,0
18531,47,1557.05,11,0
18533,47,1132.4,8,0
18543,47,1415.5,10,0
18545,47,1415.5,10,0
18551,47,1840.15,13,0
18558,47,849.3,6,0
18588,47,283.1,2,0
18596,47,2123.25,15,0
18603,47,424.65,3,0
18611,47,1415.5,10,0
18617,47,1415.5,10,0
18635,47,2264.8,16,0
18648,47,1415.5,10,0
18655,47,2831,20,0
18686,47,1273.95,9,0
18689,47,2264.8,16,0
18699,47,1698.6,12,0
18702,47,2689.45,19,0
18711,47,2123.25,15,0
18717,47,1698.6,12,0
18725,47,424.65,3,0
18726,47,990.85,7,0
18738,47,2831,20,0
18740,47,2264.8,16,0
18745,47,2123.25,15,0
18747,47,2547.9,18,0
18761,47,2123.25,15,0
18765,47,990.85,7,0
18776,47,2123.25,15,0
18778,47,2123.25,15,0
18784,47,990.85,7,0
18801,47,566.2,4,0
18805,47,283.1,2,0
18811,47,1132.4,8,0
18844,47,424.65,3,0
18845,47,424.65,3,0
18863,47,283.1,2,0
18870,47,849.3,6,0
18872,47,2264.8,16,0
18873,47,2406.35,17,0
18894,47,2547.9,18,0
18896,47,2264.8,16,0
18907,47,2406.35,17,0
18917,47,1415.5,10,0
18919,47,1557.05,11,0
18931,47,424.65,3,0
18949,47,2547.9,18,0
18982,47,1557.05,11,0
18993,47,424.65,3,0
18997,47,566.2,4,0
18998,47,849.3,6,0
19012,47,990.85,7,0
19013,47,566.2,4,0
19015,47,1840.15,13,0
19018,47,2547.9,18,0
19028,47,283.1,2,0
19030,47,1981.7,14,0
19035,47,2264.8,16,0
19066,47,1557.05,11,0
19077,47,849.3,6,0
19089,47,707.75,5,0
19097,47,283.1,2,0
19100,47,990.85,7,0
19123,47,1132.4,8,0
19138,47,2831,20,0
19140,47,1132.4,8,0
19143,47,1557.05,11,0
19147,47,707.75,5,0
19151,47,1840.15,13,0
19153,47,1698.6,12,0
19172,47,566.2,4,0
19176,47,2689.45,19,0
19182,47,424.65,3,0
19187,47,1698.6,12,0
19196,47,1132.4,8,0
19199,47,1698.6,12,0
19200,47,1415.5,10,0
19203,47,1557.05,11,0
19208,47,1557.05,11,0
19233,47,1415.5,10,0
19257,47,2123.25,15,0
19287,47,283.1,2,0
19301,47,2547.9,18,0
19304,47,2831,20,0
19313,47,2123.25,15,0
19334,47,2689.45,19,0
19366,47,990.85,7,0
19385,47,1698.6,12,0
19388,47,1698.6,12,0
19403,47,990.85,7,0
19414,47,1273.95,9,0
19423,47,1132.4,8,0
19438,47,1981.7,14,0
19454,47,424.65,3,0
19458,47,2689.45,19,0
19463,47,1981.7,14,0
19468,47,707.75,5,0
19478,47,2547.9,18,0
19480,47,2547.9,18,0
19488,47,2831,20,0
19505,47,566.2,4,0
19508,47,707.75,5,0
19514,47,2689.45,19,0
19532,47,1840.15,13,0
19544,47,1557.05,11,0
19545,47,566.2,4,0
19556,47,2264.8,16,0
19580,47,283.1,2,0
19581,47,1415.5,10,0
19587,47,1132.4,8,0
19595,47,2406.35,17,0
19618,47,1415.5,10,0
19620,47,1557.05,11,0
19624,47,1698.6,12,0
19627,47,1698.6,12,0
19637,47,707.75,5,0
19643,47,1415.5,10,0
19659,47,849.3,6,0
19661,47,1273.95,9,0
19668,47,1981.7,14,0
19673,47,424.65,3,0
19675,47,1415.5,10,0
19706,47,566.2,4,0
19716,47,1698.6,12,0
19719,47,990.85,7,0
19721,47,566.2,4,0
19766,47,990.85,7,0
19781,47,2547.9,18,0
19791,47,1981.7,14,0
19811,47,990.85,7,0
19826,47,283.1,2,0
19846,47,2831,20,0
19848,47,2689.45,19,0
19854,47,1557.05,11,0
19856,47,707.75,5,0
19866,47,1698.6,12,0
19880,47,2831,20,0
19883,47,1132.4,8,0
19903,47,1557.05,11,0
19906,47,2123.25,15,0
19908,47,707.75,5,0
19912,47,849.3,6,0
19918,47,1981.7,14,0
19935,47,2123.25,15,0
19945,47,2547.9,18,0
19946,47,1981.7,14,0
19954,47,1840.15,13,0
19971,47,1273.95,9,0
19975,47,1840.15,13,0
19978,47,1557.05,11,0
19983,47,424.65,3,0
3,48,2109.24,6,0
34,48,1406.16,4,0
36,48,2812.32,8,0
39,48,1054.62,3,0
44,48,5624.64,16,0
46,48,3515.4,10,0
55,48,4921.56,14,0
60,48,6679.26,19,0
71,48,2460.78,7,0
75,48,3866.94,11,0
80,48,2812.32,8,0
86,48,7030.8,20,0
87,48,6327.72,18,0
94,48,4921.56,14,0
105,48,5273.1,15,0
106,48,7030.8,20,0
111,48,1757.7,5,0
128,48,2109.24,6,0
134,48,2812.32,8,0
139,48,4921.56,14,0
148,48,4570.02,13,0
160,48,5976.18,17,0
169,48,2460.78,7,0
178,48,1757.7,5,0
180,48,4921.56,14,0
189,48,3163.86,9,0
192,48,5624.64,16,0
206,48,4921.56,14,0
208,48,6327.72,18,0
237,48,1054.62,3,0
244,48,4921.56,14,0
245,48,1406.16,4,0
248,48,2109.24,6,0
253,48,1054.62,3,0
262,48,5273.1,15,0
265,48,5976.18,17,0
270,48,1406.16,4,0
311,48,2109.24,6,0
321,48,703.08,2,0
347,48,2460.78,7,0
356,48,5624.64,16,0
364,48,4570.02,13,0
382,48,5273.1,15,0
383,48,3163.86,9,0
393,48,1757.7,5,0
400,48,7030.8,20,0
409,48,2109.24,6,0
428,48,7030.8,20,0
431,48,5976.18,17,0
435,48,3515.4,10,0
448,48,2460.78,7,0
454,48,2812.32,8,0
455,48,2812.32,8,0
481,48,1406.16,4,0
499,48,4218.48,12,0
527,48,2812.32,8,0
533,48,2109.24,6,0
557,48,3163.86,9,0
564,48,4218.48,12,0
576,48,3163.86,9,0
577,48,4218.48,12,0
578,48,2460.78,7,0
584,48,7030.8,20,0
611,48,1757.7,5,0
642,48,703.08,2,0
652,48,6679.26,19,0
669,48,4570.02,13,0
685,48,1757.7,5,0
687,48,2109.24,6,0
690,48,6327.72,18,0
703,48,4570.02,13,0
732,48,1757.7,5,0
735,48,3163.86,9,0
746,48,3866.94,11,0
779,48,2109.24,6,0
787,48,5273.1,15,0
803,48,5273.1,15,0
807,48,3866.94,11,0
813,48,6679.26,19,0
833,48,1406.16,4,0
844,48,2460.78,7,0
869,48,5273.1,15,0
871,48,7030.8,20,0
876,48,5976.18,17,0
877,48,2812.32,8,0
883,48,6679.26,19,0
887,48,703.08,2,0
892,48,3515.4,10,0
910,48,4921.56,14,0
921,48,7030.8,20,0
929,48,5273.1,15,0
948,48,4570.02,13,0
952,48,1757.7,5,0
957,48,5976.18,17,0
993,48,2812.32,8,0
1024,48,2460.78,7,0
1033,48,6679.26,19,0
1052,48,6327.72,18,0
1058,48,4218.48,12,0
1076,48,2812.32,8,0
1082,48,5273.1,15,0
1100,48,3163.86,9,0
1112,48,1757.7,5,0
1119,48,4921.56,14,0
1120,48,5624.64,16,0
1138,48,3163.86,9,0
1145,48,4570.02,13,0
1146,48,1054.62,3,0
1159,48,3866.94,11,0
1161,48,4921.56,14,0
1162,48,1406.16,4,0
1169,48,7030.8,20,0
1177,48,2812.32,8,0
1198,48,3866.94,11,0
1204,48,1406.16,4,0
1207,48,1406.16,4,0
1255,48,5624.64,16,0
1263,48,5273.1,15,0
1270,48,4921.56,14,0
1281,48,1406.16,4,0
1284,48,4218.48,12,0
1295,48,5976.18,17,0
1311,48,1406.16,4,0
1314,48,2109.24,6,0
1317,48,6327.72,18,0
1335,48,1757.7,5,0
1346,48,6327.72,18,0
1357,48,5624.64,16,0
1367,48,4921.56,14,0
1370,48,2109.24,6,0
1385,48,6679.26,19,0
1408,48,4570.02,13,0
1410,48,4218.48,12,0
1413,48,3163.86,9,0
1421,48,3163.86,9,0
1434,48,3515.4,10,0
1435,48,4921.56,14,0
1440,48,6327.72,18,0
1443,48,6679.26,19,0
1446,48,5976.18,17,0
1462,48,2812.32,8,0
1463,48,2812.32,8,0
1471,48,1757.7,5,0
1473,48,4921.56,14,0
1483,48,1757.7,5,0
1491,48,3515.4,10,0
1492,48,5273.1,15,0
1493,48,2109.24,6,0
1495,48,3866.94,11,0
1507,48,3866.94,11,0
1518,48,1054.62,3,0
1529,48,4570.02,13,0
1549,48,3515.4,10,0
1550,48,6327.72,18,0
1556,48,6327.72,18,0
1559,48,2812.32,8,0
1568,48,2460.78,7,0
1591,48,2460.78,7,0
1597,48,4921.56,14,0
1612,48,4570.02,13,0
1613,48,6679.26,19,0
1617,48,5624.64,16,0
1643,48,2460.78,7,0
1645,48,4218.48,12,0
1665,48,2109.24,6,0
1668,48,1054.62,3,0
1693,48,1054.62,3,0
1723,48,7030.8,20,0
1731,48,6327.72,18,0
1732,48,2460.78,7,0
1736,48,5273.1,15,0
1740,48,4218.48,12,0
1747,48,2812.32,8,0
1753,48,4921.56,14,0
1755,48,1054.62,3,0
1777,48,3163.86,9,0
1780,48,1757.7,5,0
1789,48,3163.86,9,0
1800,48,1406.16,4,0
1801,48,3515.4,10,0
1803,48,2812.32,8,0
1809,48,1054.62,3,0
1820,48,4218.48,12,0
1825,48,3163.86,9,0
1842,48,3163.86,9,0
1843,48,2812.32,8,0
1856,48,4921.56,14,0
1862,48,1757.7,5,0
1874,48,6679.26,19,0
1886,48,1406.16,4,0
1901,48,5273.1,15,0
1904,48,2460.78,7,0
1913,48,3163.86,9,0
1916,48,5976.18,17,0
1923,48,5624.64,16,0
1930,48,6679.26,19,0
1946,48,1054.62,3,0
1952,48,5273.1,15,0
1988,48,5273.1,15,0
1995,48,6679.26,19,0
2000,48,6327.72,18,0
2001,48,5976.18,17,0
2016,48,4570.02,13,0
2020,48,2460.78,7,0
2022,48,703.08,2,0
2024,48,6327.72,18,0
2026,48,6679.26,19,0
2027,48,3163.86,9,0
2030,48,4218.48,12,0
2038,48,1757.7,5,0
2041,48,6679.26,19,0
2056,48,2812.32,8,0
2059,48,2812.32,8,0
2061,48,4570.02,13,0
2071,48,6679.26,19,0
2093,48,1757.7,5,0
2094,48,4218.48,12,0
2116,48,2460.78,7,0
2121,48,1406.16,4,0
2127,48,6327.72,18,0
2130,48,4570.02,13,0
2144,48,1054.62,3,0
2148,48,3163.86,9,0
2175,48,2812.32,8,0
2177,48,5976.18,17,0
2187,48,2109.24,6,0
2192,48,5624.64,16,0
2196,48,3163.86,9,0
2214,48,5273.1,15,0
2222,48,4218.48,12,0
2230,48,2460.78,7,0
2234,48,3163.86,9,0
2240,48,703.08,2,0
2243,48,4570.02,13,0
2251,48,3163.86,9,0
2259,48,2460.78,7,0
2261,48,2812.32,8,0
2266,48,703.08,2,0
2275,48,4570.02,13,0
2283,48,5624.64,16,0
2292,48,4921.56,14,0
2298,48,1757.7,5,0
2307,48,4570.02,13,0
2320,48,5624.64,16,0
2326,48,2812.32,8,0
2330,48,5976.18,17,0
2333,48,2812.32,8,0
2357,48,5976.18,17,0
2366,48,703.08,2,0
2377,48,3866.94,11,0
2392,48,3866.94,11,0
2407,48,6679.26,19,0
2440,48,4570.02,13,0
2446,48,5273.1,15,0
2447,48,6327.72,18,0
2463,48,2812.32,8,0
2493,48,3163.86,9,0
2495,48,1054.62,3,0
2496,48,3866.94,11,0
2513,48,4921.56,14,0
2519,48,3515.4,10,0
2523,48,4921.56,14,0
2528,48,5976.18,17,0
2532,48,5624.64,16,0
2538,48,2109.24,6,0
2550,48,4921.56,14,0
2578,48,6679.26,19,0
2587,48,2109.24,6,0
2618,48,1757.7,5,0
2626,48,703.08,2,0
2632,48,2460.78,7,0
2633,48,1757.7,5,0
2635,48,703.08,2,0
2642,48,2812.32,8,0
2649,48,5273.1,15,0
2651,48,2460.78,7,0
2660,48,1054.62,3,0
2662,48,5273.1,15,0
2669,48,4218.48,12,0
2689,48,5273.1,15,0
2690,48,1054.62,3,0
2697,48,6679.26,19,0
2712,48,5273.1,15,0
2713,48,1406.16,4,0
2717,48,4218.48,12,0
2718,48,1406.16,4,0
2739,48,1054.62,3,0
2759,48,2460.78,7,0
2777,48,6679.26,19,0
2788,48,5976.18,17,0
2792,48,6679.26,19,0
2815,48,4570.02,13,0
2821,48,3163.86,9,0
2841,48,3163.86,9,0
2856,48,2812.32,8,0
2868,48,1054.62,3,0
2869,48,2812.32,8,0
2903,48,4218.48,12,0
2906,48,7030.8,20,0
2910,48,5624.64,16,0
2911,48,2460.78,7,0
2914,48,3515.4,10,0
2928,48,4921.56,14,0
2947,48,5273.1,15,0
2964,48,3515.4,10,0
2974,48,4218.48,12,0
3013,48,3515.4,10,0
3018,48,3515.4,10,0
3026,48,1054.62,3,0
3035,48,4570.02,13,0
3042,48,703.08,2,0
3077,48,2812.32,8,0
3079,48,2812.32,8,0
3083,48,2460.78,7,0
3100,48,2812.32,8,0
3101,48,3163.86,9,0
3106,48,5273.1,15,0
3110,48,4218.48,12,0
3122,48,2812.32,8,0
3125,48,6327.72,18,0
3130,48,2812.32,8,0
3139,48,2812.32,8,0
3179,48,1054.62,3,0
3196,48,6679.26,19,0
3198,48,3163.86,9,0
3203,48,6327.72,18,0
3209,48,2109.24,6,0
3214,48,1054.62,3,0
3225,48,2812.32,8,0
3230,48,2109.24,6,0
3237,48,3163.86,9,0
3241,48,2812.32,8,0
3242,48,7030.8,20,0
3245,48,3515.4,10,0
3246,48,3515.4,10,0
3265,48,3515.4,10,0
3266,48,7030.8,20,0
3275,48,6327.72,18,0
3276,48,1054.62,3,0
3277,48,3515.4,10,0
3278,48,1054.62,3,0
3303,48,6679.26,19,0
3305,48,1054.62,3,0
3314,48,5976.18,17,0
3333,48,2812.32,8,0
3337,48,2812.32,8,0
3352,48,1054.62,3,0
3355,48,5624.64,16,0
3389,48,4921.56,14,0
3391,48,2812.32,8,0
3399,48,4570.02,13,0
3401,48,703.08,2,0
3410,48,4570.02,13,0
3418,48,703.08,2,0
3421,48,2812.32,8,0
3432,48,1054.62,3,0
3456,48,7030.8,20,0
3460,48,3163.86,9,0
3472,48,2812.32,8,0
3479,48,3515.4,10,0
3487,48,3866.94,11,0
3492,48,4921.56,14,0
3495,48,4218.48,12,0
3522,48,1054.62,3,0
3532,48,4218.48,12,0
3545,48,3866.94,11,0
3546,48,5273.1,15,0
3567,48,6327.72,18,0
3590,48,4921.56,14,0
3595,48,3866.94,11,0
3597,48,3515.4,10,0
3613,48,5976.18,17,0
3625,48,2812.32,8,0
3627,48,5976.18,17,0
3648,48,5976.18,17,0
3656,48,1406.16,4,0
3664,48,5624.64,16,0
3671,48,5624.64,16,0
3681,48,1757.7,5,0
3689,48,4921.56,14,0
3698,48,2812.32,8,0
3713,48,1406.16,4,0
3721,48,3866.94,11,0
3723,48,4218.48,12,0
3754,48,4570.02,13,0
3756,48,3866.94,11,0
3785,48,2109.24,6,0
3799,48,5273.1,15,0
3813,48,5976.18,17,0
3827,48,2460.78,7,0
3829,48,4570.02,13,0
3840,48,1054.62,3,0
3845,48,1054.62,3,0
3882,48,5624.64,16,0
3889,48,1054.62,3,0
3890,48,703.08,2,0
3895,48,2460.78,7,0
3897,48,3163.86,9,0
3905,48,2812.32,8,0
3906,48,6679.26,19,0
3907,48,4570.02,13,0
3914,48,5976.18,17,0
3918,48,5976.18,17,0
3926,48,4218.48,12,0
3958,48,4218.48,12,0
3966,48,2460.78,7,0
3975,48,5976.18,17,0
3992,48,4570.02,13,0
4006,48,703.08,2,0
4007,48,5273.1,15,0
4019,48,5624.64,16,0
4022,48,5976.18,17,0
4029,48,1406.16,4,0
4030,48,6327.72,18,0
4076,48,2812.32,8,0
4078,48,3866.94,11,0
4092,48,2460.78,7,0
4121,48,5273.1,15,0
4129,48,4218.48,12,0
4141,48,3866.94,11,0
4144,48,5624.64,16,0
4150,48,7030.8,20,0
4151,48,5273.1,15,0
4152,48,5624.64,16,0
4159,48,6327.72,18,0
4160,48,4921.56,14,0
4200,48,4921.56,14,0
4212,48,2109.24,6,0
4229,48,4921.56,14,0
4234,48,2109.24,6,0
4244,48,6327.72,18,0
4248,48,5624.64,16,0
4269,48,4218.48,12,0
4282,48,5624.64,16,0
4290,48,2812.32,8,0
4323,48,5976.18,17,0
4324,48,4570.02,13,0
4339,48,2109.24,6,0
4351,48,5273.1,15,0
4357,48,6679.26,19,0
4361,48,703.08,2,0
4369,48,2460.78,7,0
4384,48,1406.16,4,0
4394,48,4218.48,12,0
4416,48,4921.56,14,0
4428,48,2812.32,8,0
4429,48,4218.48,12,0
4437,48,5624.64,16,0
4453,48,4921.56,14,0
4484,48,703.08,2,0
4488,48,3163.86,9,0
4489,48,2460.78,7,0
4505,48,3163.86,9,0
4506,48,2812.32,8,0
4512,48,7030.8,20,0
4523,48,5624.64,16,0
4532,48,1406.16,4,0
4545,48,4218.48,12,0
4558,48,2460.78,7,0
4564,48,1757.7,5,0
4575,48,7030.8,20,0
4594,48,1054.62,3,0
4597,48,1406.16,4,0
4600,48,6679.26,19,0
4609,48,5273.1,15,0
4613,48,4921.56,14,0
4624,48,2812.32,8,0
4628,48,2812.32,8,0
4635,48,6679.26,19,0
4643,48,703.08,2,0
4671,48,1757.7,5,0
4674,48,1757.7,5,0
4676,48,703.08,2,0
4684,48,1757.7,5,0
4700,48,3163.86,9,0
4702,48,7030.8,20,0
4709,48,2109.24,6,0
4711,48,3515.4,10,0
4726,48,4921.56,14,0
4736,48,4218.48,12,0
4739,48,1054.62,3,0
4750,48,2812.32,8,0
4752,48,4921.56,14,0
4758,48,5624.64,16,0
4764,48,5624.64,16,0
4769,48,6679.26,19,0
4771,48,6327.72,18,0
4785,48,3515.4,10,0
4795,48,6679.26,19,0
4797,48,6679.26,19,0
4816,48,3866.94,11,0
4820,48,6327.72,18,0
4828,48,2109.24,6,0
4835,48,703.08,2,0
4857,48,3163.86,9,0
4879,48,5273.1,15,0
4894,48,2812.32,8,0
4898,48,3163.86,9,0
4907,48,2460.78,7,0
4910,48,4921.56,14,0
4948,48,3866.94,11,0
4962,48,5976.18,17,0
5064,48,3515.4,10,0
5078,48,7030.8,20,0
5086,48,3163.86,9,0
5093,48,4570.02,13,0
5098,48,703.08,2,0
5102,48,2460.78,7,0
5108,48,3866.94,11,0
5110,48,6327.72,18,0
5112,48,4218.48,12,0
5128,48,2460.78,7,0
5131,48,5976.18,17,0
5136,48,2460.78,7,0
5143,48,6327.72,18,0
5145,48,2109.24,6,0
5146,48,2109.24,6,0
5153,48,6327.72,18,0
5185,48,5624.64,16,0
5192,48,4921.56,14,0
5195,48,6327.72,18,0
5198,48,4218.48,12,0
5200,48,2109.24,6,0
5201,48,2812.32,8,0
5210,48,2460.78,7,0
5225,48,4218.48,12,0
5234,48,7030.8,20,0
5241,48,1757.7,5,0
5244,48,4570.02,13,0
5245,48,3163.86,9,0
5258,48,5273.1,15,0
5267,48,1054.62,3,0
5288,48,2109.24,6,0
5296,48,3866.94,11,0
5300,48,1406.16,4,0
5309,48,3515.4,10,0
5312,48,1054.62,3,0
5317,48,2460.78,7,0
5318,48,6679.26,19,0
5331,48,1054.62,3,0
5336,48,3515.4,10,0
